Date,GP,HP,NB,LR,Other,Spec_1,Spec_2,Spec_3,Repl,Kit,Total
4/29/2015,126.2180224,98.73153396,101.6644656,86.29776758,126.9110729,169.0644418,97.52598536,100,0,101.4769904,1007.89028
4/30/2015,126.2180224,98.73153396,101.6644656,86.29776758,126.9110729,169.0644418,97.52598536,100,0,101.4769904,1007.89028
5/1/2015,126.2180224,98.73153396,101.6644656,86.29776758,126.9110729,169.0644418,97.52598536,100,0,101.4769904,1007.89028
5/2/2015,126.2180224,98.73153396,101.6644656,86.29776758,126.9110729,169.0644418,97.52598536,100,0,101.4769904,1007.89028
5/3/2015,126.2180224,98.73153396,101.6644656,86.29776758,126.9110729,169.0644418,97.52598536,100,0,101.4769904,1007.89028
5/4/2015,126.2180224,101.978126,101.6644656,86.29776758,126.9110729,169.0644418,97.52598536,100,0,101.4769904,1011.136872
5/5/2015,126.2180224,101.978126,101.6644656,86.29776758,126.9110729,169.0644418,97.52598536,100,0,101.4769904,1011.136872
5/6/2015,126.2180224,101.978126,101.6644656,88.33626346,126.9110729,169.0644418,97.52598536,100,0,101.4769904,1013.175368
5/7/2015,126.2180224,101.978126,101.6644656,89.00208201,126.9110729,169.0644418,97.52598536,100,0,101.4769904,1013.841186
5/8/2015,126.2180224,101.978126,101.6644656,89.00208201,126.9110729,169.0644418,97.52598536,100,0,101.4769904,1013.841186
5/9/2015,126.2180224,101.978126,101.6644656,89.00208201,126.9110729,169.0644418,97.52598536,100,0,101.4769904,1013.841186
5/10/2015,126.2180224,101.978126,101.6644656,89.03916134,126.9110729,169.0644418,97.52598536,100,0,101.4769904,1013.878266
5/11/2015,126.2180224,101.978126,101.6644656,90.32806544,126.9110729,169.0644418,97.52598536,100,0,101.4769904,1015.16717
5/12/2015,126.2180224,101.978126,101.6644656,90.31662781,126.9110729,169.0644418,97.52598536,100,0,101.4769904,1015.155732
5/13/2015,126.2180224,101.978126,101.6644656,90.31662781,126.9110729,169.0644418,97.52598536,100,0,101.4769904,1015.155732
5/14/2015,126.2180224,101.978126,107.0744897,96.51136631,126.9110729,169.0644418,97.52598536,100,0,101.4769904,1026.760495
5/15/2015,126.2180224,101.978126,107.0744897,96.51136631,126.9110729,169.0644418,97.52598536,100,0,101.4769904,1026.760495
5/16/2015,126.2180224,101.978126,107.0744897,96.51136631,126.9110729,169.0644418,97.52598536,100,0,101.4769904,1026.760495
5/17/2015,126.2180224,101.978126,107.0744897,96.51136631,126.9110729,169.0644418,97.52598536,100,0,101.4769904,1026.760495
5/18/2015,126.2180224,101.978126,107.0744897,103.6566102,126.9110729,169.0644418,97.52598536,100,0,101.4769904,1033.905739
5/19/2015,126.2180224,101.978126,107.0744897,103.6566102,126.9110729,169.0644418,97.52598536,100,0,101.4769904,1033.905739
5/20/2015,126.2180224,101.978126,107.0744897,103.6566102,126.9110729,169.0644418,97.52598536,100,0,101.4769904,1033.905739
5/21/2015,126.2180224,102.4575484,107.0744897,105.0173702,126.9110729,170.1270272,97.52598536,100,0,101.4769904,1036.808507
5/22/2015,126.2180224,102.4575484,107.0744897,105.0173702,126.9110729,170.1270272,97.52598536,100,0,101.4769904,1036.808507
5/23/2015,126.2180224,102.4575484,107.0744897,105.0173702,126.9110729,170.1270272,97.52598536,100,0,101.4769904,1036.808507
5/24/2015,126.2180224,102.547225,107.0744897,106.4409206,126.9110729,182.8875298,97.52598536,100,0,101.4769904,1051.082236
5/25/2015,126.2180224,102.547225,107.0744897,106.4409206,126.9110729,182.8875298,97.52598536,100,0,101.4769904,1051.082236
5/26/2015,126.2180224,102.547225,107.0744897,106.4409206,126.9110729,183.6363121,97.52598536,100,0,101.4769904,1051.831018
5/27/2015,126.2180224,102.547225,107.0744897,106.4409206,126.9110729,183.6363121,97.52598536,100,0,101.4769904,1051.831018
5/28/2015,126.2180224,147.6607165,107.0744897,106.4409206,126.9110729,183.6363121,97.52598536,100,0,101.4769904,1096.94451
5/29/2015,126.2180224,147.6607165,107.0744897,106.4409206,126.9110729,183.6363121,97.52598536,100,0,101.4769904,1096.94451
5/30/2015,126.2180224,147.6607165,107.0744897,109.1155402,126.9110729,183.6363121,97.52598536,100,0,101.4769904,1099.61913
5/31/2015,126.2180224,147.6607165,107.0744897,109.1155402,126.9110729,183.6363121,97.52598536,100,0,101.4769904,1099.61913
6/1/2015,126.2180224,147.6607165,107.0744897,109.1520841,126.9110729,183.6363121,97.52598536,100,0,101.4769904,1099.655674
6/2/2015,126.2180224,147.6607165,107.0744897,109.3070195,126.9110729,185.3524501,97.52598536,100,0,101.4769904,1101.526747
6/3/2015,126.2180224,147.6607165,107.0744897,109.3070195,126.9110729,185.3524501,97.52598536,100,0,101.4769904,1101.526747
6/4/2015,126.2180224,147.6607165,107.0744897,109.5024556,126.9110729,185.3524501,97.52598536,100,0,101.4769904,1101.722183
6/5/2015,126.2180224,147.6607165,107.0744897,109.5024556,126.9110729,185.3524501,97.52598536,100,0,101.4769904,1101.722183
6/6/2015,126.2180224,147.6607165,107.0744897,109.5024556,126.9110729,185.3524501,97.52598536,100,0,101.4769904,1101.722183
6/7/2015,126.2180224,147.6607165,107.0744897,109.5024556,126.9110729,185.3524501,97.52598536,100,0,101.4769904,1101.722183
6/8/2015,126.2180224,147.6607165,107.0744897,109.7475837,126.9110729,185.3524501,97.52598536,100,0,101.4769904,1101.967311
6/9/2015,126.2180224,147.6607165,107.0744897,109.7475837,126.9110729,185.3524501,97.52598536,100,0,101.4769904,1101.967311
6/10/2015,126.2180224,147.6607165,107.0744897,109.7475837,126.9110729,185.3524501,97.52598536,100,0,101.4769904,1101.967311
6/11/2015,126.2180224,147.6607165,107.0744897,110.7880912,126.9110729,186.0981031,97.52598536,100,0,101.4769904,1103.753472
6/12/2015,126.2180224,147.6607165,107.0744897,110.7880912,126.9110729,186.0981031,97.52598536,100,0,101.4769904,1103.753472
6/13/2015,126.2180224,147.6607165,107.0744897,110.7880912,126.9110729,186.0981031,97.52598536,100,0,101.4769904,1103.753472
6/14/2015,126.2180224,149.4261804,107.643497,111.1033779,126.9110729,186.8875097,97.52598536,100,0,101.4769904,1107.192636
6/15/2015,126.2180224,149.4261804,110.6236883,111.1852454,126.9110729,186.8875097,97.52598536,100,0,101.4769904,1110.254695
6/16/2015,126.2180224,149.5224819,111.1010434,111.5133782,126.9110729,189.9810241,97.52598536,100,0,101.4769904,1114.249999
6/17/2015,126.2180224,149.5224819,111.1010434,111.5133782,126.9110729,189.9810241,97.52598536,100,0,101.4769904,1114.249999
6/18/2015,126.2180224,149.5224819,111.1010434,111.5133782,126.9110729,189.9810241,97.52598536,100,0,101.4769904,1114.249999
6/19/2015,126.2180224,149.5224819,111.1010434,111.5133782,126.9110729,189.9810241,97.52598536,100,0,101.4769904,1114.249999
6/20/2015,126.2180224,149.5224819,111.1010434,111.5133782,126.9110729,189.9810241,97.52598536,100,0,101.4769904,1114.249999
6/21/2015,126.2180224,149.5224819,111.1010434,111.5133782,126.9110729,189.9810241,97.52598536,100,0,101.4769904,1114.249999
6/22/2015,126.2180224,149.5224819,111.1010434,111.5133782,126.9110729,189.9810241,97.52598536,100,0,101.4769904,1114.249999
6/23/2015,126.2180224,149.5224819,111.1010434,111.5133782,126.9110729,189.9810241,97.52598536,100,0,101.4769904,1114.249999
6/24/2015,126.2180224,149.5224819,111.1010434,112.00063,126.9110729,189.9810241,97.52598536,100,0,101.4769904,1114.73725
6/25/2015,126.2180224,149.5224819,111.1010434,112.00063,126.9110729,189.9810241,97.52598536,100,0,101.4769904,1114.73725
6/26/2015,126.2180224,149.5224819,111.1010434,112.00063,126.9110729,189.9810241,97.52598536,100,0,101.4769904,1114.73725
6/27/2015,126.2180224,149.5224819,111.1010434,112.00063,126.9110729,189.9810241,97.52598536,100,0,101.4769904,1114.73725
6/28/2015,126.2180224,149.5224819,111.1010434,115.0850854,126.9110729,189.9810241,105.1323005,100,0,101.4769904,1125.428021
6/29/2015,126.2180224,149.5224819,111.1010434,115.0850854,126.9110729,189.9810241,105.1323005,100,0,101.4769904,1125.428021
6/30/2015,126.2180224,149.5224819,111.1010434,115.0850854,126.9110729,189.9810241,105.1323005,100,0,101.4769904,1125.428021
7/1/2015,126.2180224,150.8937134,111.1010434,115.5649196,126.9110729,190.3782884,105.1323005,100,0,101.4769904,1127.676351
7/2/2015,126.2180224,150.8937134,111.1010434,115.6039402,126.9110729,190.3782884,105.1323005,100,0,101.4769904,1127.715372
7/3/2015,126.2180224,150.8937134,111.1010434,115.6039402,126.9110729,190.3782884,105.1323005,100,0,101.4769904,1127.715372
7/4/2015,126.2180224,150.8937134,111.1010434,115.6039402,126.9110729,190.3782884,105.1323005,100,0,101.4769904,1127.715372
7/5/2015,126.2180224,150.8937134,111.1010434,115.501125,126.9110729,190.3782884,105.1323005,100,0,101.4769904,1127.612556
7/6/2015,126.2180224,150.8937134,111.1010434,115.501125,126.9110729,190.3782884,105.1323005,100,0,101.4769904,1127.612556
7/7/2015,126.2180224,150.8937134,111.1010434,115.6950637,126.9110729,190.3782884,105.1323005,100,0,101.4769904,1127.806495
7/8/2015,126.2180224,150.9265766,111.1806026,115.7230057,126.9110729,190.4142182,105.1323005,100,0,101.4769904,1127.982789
7/9/2015,126.2180224,150.9265766,111.1806026,115.9810528,126.9110729,192.1516454,105.1323005,100,0,101.4769904,1129.978264
7/10/2015,126.2180224,150.9265766,111.1806026,115.9810528,126.9110729,192.1516454,105.1323005,100,0,101.4769904,1129.978264
7/11/2015,126.2180224,150.9265766,111.1806026,115.9810528,126.9110729,192.1516454,105.1323005,100,0,101.4769904,1129.978264
7/12/2015,126.2180224,150.9265766,111.1806026,117.6778021,126.9110729,192.1516454,105.1323005,100,0,101.4769904,1131.675013
7/13/2015,126.2180224,150.9265766,111.1806026,117.6778021,126.9110729,192.1516454,105.1323005,100,0,101.4769904,1131.675013
7/14/2015,126.2180224,150.9265766,111.1806026,118.4658033,126.9110729,196.5220232,105.1323005,100,0,101.4769904,1136.833392
7/15/2015,126.2180224,150.9265766,113.60071,120.4653181,126.9110729,199.7239187,110.9584835,100,0,101.4769904,1150.281093
7/16/2015,126.2180224,150.9265766,113.60071,120.4653181,126.9110729,199.7239187,110.9584835,100,0,101.4769904,1150.281093
7/17/2015,126.2180224,150.9265766,113.60071,120.4653181,126.9110729,199.7239187,110.9584835,100,0,101.4769904,1150.281093
7/18/2015,126.2180224,150.9265766,113.60071,120.4653181,126.9110729,199.7239187,110.9584835,100,0,101.4769904,1150.281093
7/19/2015,126.2180224,150.9265766,113.60071,120.7966056,126.9110729,199.7239187,110.9584835,100,0,101.4769904,1150.61238
7/20/2015,126.2180224,150.9265766,113.60071,120.7966056,126.9110729,199.7239187,110.9584835,100,0,101.4769904,1150.61238
7/21/2015,126.2180224,150.9265766,122.536797,120.8650956,126.9110729,199.7239187,110.9584835,100,0,101.4769904,1159.616957
7/22/2015,126.2180224,151.9471379,122.536797,121.9357328,126.9110729,199.7239187,110.9584835,100,0,101.4769904,1161.708156
7/23/2015,126.2180224,151.9471379,122.536797,121.9357328,126.9110729,199.7239187,110.9584835,100,0,101.4769904,1161.708156
7/24/2015,126.2180224,151.9471379,122.536797,121.9357328,126.9110729,199.7239187,110.9584835,100,0,101.4769904,1161.708156
7/25/2015,126.2180224,151.9471379,122.536797,121.9357328,126.9110729,199.7239187,110.9584835,100,0,101.4769904,1161.708156
7/26/2015,126.2180224,163.3629075,123.5503491,123.0196907,126.9110729,199.7239187,110.9584835,100,0,101.4769904,1175.221435
7/27/2015,126.2180224,163.4044105,126.5755073,123.6595783,126.9110729,200.3810541,110.9584835,100,0,101.4769904,1179.585119
7/28/2015,126.2180224,163.4044105,126.5755073,126.498207,126.9110729,200.3810541,110.9584835,100,0,101.4769904,1182.423748
7/29/2015,126.2180224,163.4044105,126.5755073,126.498207,126.9110729,200.3810541,110.9584835,100,0,101.4769904,1182.423748
7/30/2015,126.2180224,163.4044105,126.5755073,129.8943272,126.9110729,200.3810541,110.9584835,100,0,101.4769904,1185.819868
7/31/2015,126.2180224,163.4044105,126.5755073,129.8943272,126.9110729,200.3810541,110.9584835,100,0,101.4769904,1185.819868
8/1/2015,126.2180224,163.4044105,126.5755073,129.8943272,126.9110729,200.3810541,110.9584835,100,0,101.4769904,1185.819868
8/2/2015,126.2180224,163.4044105,126.5755073,129.8943272,126.9110729,201.5432206,110.9584835,100,0,101.4769904,1186.982035
8/3/2015,126.2180224,164.8818571,129.6161636,132.5825036,126.9110729,201.5432206,110.9584835,100,0,101.4769904,1194.188314
8/4/2015,126.2180224,164.8818571,129.6161636,132.5825036,126.9110729,201.5432206,110.9584835,100,0,101.4769904,1194.188314
8/5/2015,126.2180224,164.8818571,129.6161636,136.2264806,126.9110729,201.5432206,110.9584835,100,0,101.4769904,1197.832291
8/6/2015,126.2180224,165.3247319,131.1710682,138.7142808,126.9110729,206.5229607,110.9584835,100,0,110.7014501,1216.52207
8/7/2015,126.2180224,165.3247319,131.1710682,138.7142808,126.9110729,206.5229607,110.9584835,100,0,110.7014501,1216.52207
8/8/2015,126.2180224,165.3247319,131.1710682,138.7142808,126.9110729,206.5229607,110.9584835,100,0,110.7014501,1216.52207
8/9/2015,126.2180224,165.3247319,131.1710682,138.7142808,126.9110729,206.5229607,110.9584835,100,0,110.7014501,1216.52207
8/10/2015,126.2180224,165.3247319,131.1710682,138.7142808,126.9110729,207.9835218,110.9584835,100,0,110.7014501,1217.982631
8/11/2015,126.2180224,165.3247319,131.1710682,141.213283,126.9110729,207.9835218,110.9584835,100,0,114.0530233,1223.833207
8/12/2015,126.2180224,165.3247319,131.1710682,142.0852347,126.9110729,207.9835218,110.9584835,140.4629626,0,114.0530233,1265.168121
8/13/2015,126.2180224,165.3247319,131.1710682,142.0852347,126.9110729,207.9835218,110.9584835,140.4629626,0,114.0530233,1265.168121
8/14/2015,126.2180224,165.3247319,131.1710682,142.0852347,126.9110729,207.9835218,110.9584835,140.4629626,0,114.0530233,1265.168121
8/15/2015,126.2180224,165.3247319,131.1710682,142.0852347,126.9110729,207.9835218,110.9584835,140.4629626,0,114.0530233,1265.168121
8/16/2015,126.2180224,165.3247319,131.1710682,142.1081099,126.9110729,207.9835218,110.9584835,140.4629626,0,114.0530233,1265.190996
8/17/2015,126.2180224,165.3247319,131.1710682,143.3653868,126.9110729,207.9835218,110.9584835,140.4629626,0,114.0530233,1266.448273
8/18/2015,126.2180224,165.3247319,131.1710682,143.3653868,142.4402052,211.2114944,110.9584835,140.4629626,0,114.0530233,1285.205378
8/19/2015,126.2180224,165.3247319,131.1710682,143.3653868,142.4402052,211.2114944,110.9584835,140.4629626,0,114.0530233,1285.205378
8/20/2015,126.2180224,165.3247319,131.1710682,143.3653868,142.4402052,211.2114944,110.9584835,140.4629626,0,114.0530233,1285.205378
8/21/2015,126.2180224,165.3247319,131.1710682,143.3653868,142.4402052,211.2114944,110.9584835,140.4629626,0,114.0530233,1285.205378
8/22/2015,126.2180224,165.3247319,131.1710682,143.3653868,142.4402052,211.2114944,110.9584835,140.4629626,0,114.0530233,1285.205378
8/23/2015,126.2180224,165.3247319,131.1710682,143.9594318,142.4402052,211.2114944,110.9584835,140.4629626,0,114.0530233,1285.799423
8/24/2015,126.2180224,167.0370092,133.6972312,144.6288742,142.4402052,211.2114944,110.9584835,140.4629626,0,114.3266211,1290.980904
8/25/2015,126.2180224,167.0370092,133.6972312,144.6288742,142.4402052,211.2114944,110.9584835,140.4629626,0,114.3266211,1290.980904
8/26/2015,126.2180224,167.0370092,133.6972312,144.7140332,142.4402052,211.2114944,110.9584835,140.4629626,0,114.3266211,1291.066063
8/27/2015,126.2180224,168.4611457,133.6972312,145.4587423,142.4402052,211.2114944,117.4158839,140.4629626,0,114.3266211,1299.692309
8/28/2015,126.2180224,168.4611457,133.6972312,145.4587423,142.4402052,211.2114944,117.4158839,140.4629626,0,114.3266211,1299.692309
8/29/2015,126.2180224,168.4611457,133.6972312,145.4587423,142.4402052,211.2114944,117.4158839,140.4629626,0,114.3266211,1299.692309
8/30/2015,126.2180224,168.4611457,133.6972312,145.4587423,142.4402052,211.2114944,117.4158839,140.4629626,0,114.3266211,1299.692309
8/31/2015,126.2180224,169.690105,153.1455997,146.613117,142.4402052,217.1373397,117.4158839,140.4629626,0,114.3266211,1327.449857
9/1/2015,126.2180224,169.690105,153.1455997,146.613117,142.4402052,217.1373397,117.4158839,140.4629626,0,114.3266211,1327.449857
9/2/2015,126.2180224,169.690105,153.1455997,146.613117,142.4402052,217.1373397,117.4158839,140.4629626,0,114.3266211,1327.449857
9/3/2015,126.2180224,169.690105,153.1455997,146.613117,142.4402052,217.1373397,117.4158839,140.4629626,0,114.3266211,1327.449857
9/4/2015,126.2180224,169.690105,153.1455997,146.613117,142.4402052,217.1373397,117.4158839,140.4629626,0,114.3266211,1327.449857
9/5/2015,126.2180224,169.690105,153.1455997,146.613117,142.4402052,217.1373397,117.4158839,140.4629626,0,114.3266211,1327.449857
9/6/2015,126.2180224,169.690105,153.1455997,146.613117,142.4402052,217.1373397,117.4158839,140.4629626,0,114.3266211,1327.449857
9/7/2015,126.2180224,169.690105,153.1455997,147.7660091,142.4402052,217.4457917,117.4158839,140.4629626,0,114.3266211,1328.911201
9/8/2015,126.2180224,169.690105,153.1455997,147.7660091,142.4402052,217.4457917,117.4158839,140.4629626,0,114.3266211,1328.911201
9/9/2015,126.2180224,170.3560373,153.1455997,148.8745068,142.4402052,217.7405362,117.4158839,140.4629626,0,114.3266211,1330.980375
9/10/2015,126.2180224,170.3560373,153.1455997,149.5044645,142.4402052,217.7405362,117.4158839,140.4629626,0,114.3266211,1331.610333
9/11/2015,126.2180224,170.3560373,153.1455997,149.5044645,142.4402052,217.7405362,117.4158839,140.4629626,0,114.3266211,1331.610333
9/12/2015,126.2180224,170.3560373,153.1455997,149.5044645,142.4402052,217.7405362,117.4158839,140.4629626,0,114.3266211,1331.610333
9/13/2015,126.2180224,170.3560373,153.1455997,149.5044645,142.4402052,217.7726994,117.4158839,140.4629626,0,114.3266211,1331.642496
9/14/2015,126.2180224,170.3560373,153.1455997,149.5044645,142.4402052,217.7726994,117.4158839,140.4629626,0,114.3266211,1331.642496
9/15/2015,126.2180224,170.3560373,153.1455997,149.5044645,142.4402052,217.7726994,117.4158839,140.4629626,0,114.3266211,1331.642496
9/16/2015,126.2180224,170.3560373,153.1455997,149.5044645,142.4402052,217.7726994,117.4158839,140.4629626,0,114.3266211,1331.642496
9/17/2015,126.2180224,170.3560373,153.1455997,149.5044645,142.4402052,217.7726994,117.4158839,140.4629626,0,114.3266211,1331.642496
9/18/2015,126.2180224,170.3560373,153.1455997,149.5044645,142.4402052,217.7726994,117.4158839,140.4629626,0,114.3266211,1331.642496
9/19/2015,126.2180224,170.3560373,153.1455997,149.5044645,142.4402052,217.7726994,117.4158839,140.4629626,0,114.3266211,1331.642496
9/20/2015,126.2180224,170.3560373,153.1455997,149.5044645,142.4402052,217.7726994,117.4158839,140.4629626,0,114.3266211,1331.642496
9/21/2015,126.2180224,170.3560373,153.1455997,149.5044645,142.4402052,217.7726994,117.4158839,140.4629626,0,114.3266211,1331.642496
9/22/2015,126.5846219,170.6328189,160.977297,154.2753691,142.4402052,219.2302208,117.4158839,140.4629626,0,114.3266211,1346.346001
9/23/2015,126.5846219,170.6328189,160.977297,154.2753691,142.4402052,219.2302208,117.4158839,140.4629626,0,114.3266211,1346.346001
9/24/2015,126.5846219,170.6328189,160.977297,154.2753691,142.4402052,219.2302208,117.4158839,140.4629626,0,114.3266211,1346.346001
9/25/2015,126.5846219,170.6328189,160.977297,154.2753691,142.4402052,219.2302208,117.4158839,140.4629626,0,114.3266211,1346.346001
9/26/2015,126.5846219,170.6328189,160.977297,154.2753691,142.4402052,219.2302208,117.4158839,140.4629626,0,114.3266211,1346.346001
9/27/2015,126.5846219,170.6328189,160.977297,154.2753691,142.4402052,219.2302208,117.4158839,140.4629626,0,114.3266211,1346.346001
9/28/2015,126.5846219,170.6328189,160.977297,155.3690456,142.4402052,221.9077947,117.4158839,140.4629626,0,114.3266211,1350.117251
9/29/2015,126.5846219,170.6328189,163.9483932,156.5321436,142.4402052,221.9077947,117.4158839,140.4629626,0,114.3266211,1354.251445
9/30/2015,126.5846219,170.6328189,166.7139975,156.6151005,142.4402052,221.9077947,117.4158839,140.4629626,0,114.3266211,1357.100006
10/1/2015,126.5846219,170.6328189,168.501915,156.6846928,142.4402052,221.9077947,117.4158839,140.4629626,0,114.3266211,1358.957516
10/2/2015,126.5846219,170.6328189,168.501915,156.6846928,142.4402052,221.9077947,117.4158839,140.4629626,0,114.3266211,1358.957516
10/3/2015,126.5846219,170.6328189,168.501915,156.6846928,142.4402052,221.9077947,117.4158839,140.4629626,0,114.3266211,1358.957516
10/4/2015,126.5846219,170.744465,169.1089516,156.830103,142.4402052,222.486863,117.4158839,140.4629626,0,114.3266211,1360.400677
10/5/2015,126.5846219,170.744465,169.1089516,156.830103,142.4402052,222.486863,117.4158839,140.4629626,0,114.3266211,1360.400677
10/6/2015,126.5846219,170.744465,169.2578863,156.8470009,142.4402052,222.6237629,117.4158839,140.4629626,0,114.3266211,1360.70341
10/7/2015,126.5846219,170.744465,169.2578863,156.8470009,142.4402052,222.6237629,117.4158839,140.4629626,0,114.3266211,1360.70341
10/8/2015,126.5846219,170.744465,169.2578863,156.8470009,142.4402052,222.6237629,117.4158839,140.4629626,0,114.3266211,1360.70341
10/9/2015,126.5846219,170.744465,169.2578863,156.8470009,142.4402052,222.6237629,117.4158839,140.4629626,0,114.3266211,1360.70341
10/10/2015,126.5846219,170.744465,169.2578863,156.8470009,142.4402052,222.6237629,117.4158839,140.4629626,0,114.3266211,1360.70341
10/11/2015,126.5846219,170.744465,169.2578863,156.8470009,142.4402052,222.6237629,117.4158839,140.4629626,0,114.3266211,1360.70341
10/12/2015,126.5846219,170.744465,169.2578863,156.8470009,142.4402052,222.6237629,117.4158839,140.4629626,0,114.3266211,1360.70341
10/13/2015,149.6925702,173.4051284,169.2578863,158.1705686,142.4402052,226.2574758,117.4158839,140.4629626,0,114.3266211,1391.429302
10/14/2015,149.6925702,173.4051284,173.5312708,158.3617743,142.4402052,226.7507372,117.4158839,140.4629626,0,114.3266211,1396.387154
10/15/2015,149.6925702,180.3421397,181.8133813,160.3109637,142.4402052,227.9904027,118.3995322,140.4629626,0,114.3266211,1415.778779
10/16/2015,149.6925702,180.3421397,181.8133813,160.3109637,142.4402052,227.9904027,118.3995322,140.4629626,0,114.3266211,1415.778779
10/17/2015,149.6925702,180.3421397,181.8133813,160.3109637,142.4402052,227.9904027,118.3995322,140.4629626,0,114.3266211,1415.778779
10/18/2015,149.6925702,181.0408116,181.8133813,162.8945285,142.4402052,227.9904027,118.3995322,140.4629626,0,114.3266211,1419.061015
10/19/2015,149.6925702,181.0408116,181.8133813,162.8945285,142.4402052,227.9904027,118.3995322,140.4629626,0,114.3266211,1419.061015
10/20/2015,149.6925702,181.0408116,181.8133813,163.046816,142.4402052,227.9904027,118.3995322,140.4629626,0,114.3266211,1419.213303
10/21/2015,149.6925702,184.5896324,185.5550017,163.046816,142.4402052,228.8018061,118.3995322,140.4629626,0,114.3266211,1427.315148
10/22/2015,149.6925702,184.5896324,185.5550017,163.9792874,142.4402052,228.8018061,118.3995322,140.4629626,0,114.3266211,1428.247619
10/23/2015,149.6925702,184.5896324,185.5550017,163.9792874,142.4402052,228.8018061,118.3995322,140.4629626,0,114.3266211,1428.247619
10/24/2015,149.6925702,184.5896324,185.5550017,163.9792874,142.4402052,228.8018061,118.3995322,140.4629626,0,114.3266211,1428.247619
10/25/2015,149.6925702,184.5896324,185.5550017,163.9792874,142.4402052,228.8018061,118.3995322,140.4629626,0,114.3266211,1428.247619
10/26/2015,149.6925702,184.5896324,185.5550017,165.2181726,142.4402052,228.8018061,118.3995322,140.4629626,0,114.3266211,1429.486504
10/27/2015,149.6925702,184.5896324,185.5550017,166.4423037,142.4402052,228.8018061,118.3995322,140.4629626,0,114.3266211,1430.710635
10/28/2015,149.6925702,186.3173816,211.7222701,166.4423037,142.4402052,228.8018061,118.3995322,140.4629626,0,114.3266211,1458.605653
10/29/2015,149.6925702,186.3173816,211.7222701,167.0234552,142.4402052,228.8018061,118.3995322,140.4629626,0,114.3266211,1459.186804
10/30/2015,149.6925702,186.3173816,211.7222701,167.0234552,142.4402052,228.8018061,118.3995322,140.4629626,0,114.3266211,1459.186804
10/31/2015,149.6925702,186.3173816,211.7222701,167.0234552,142.4402052,228.8018061,118.3995322,140.4629626,0,114.3266211,1459.186804
11/1/2015,149.6925702,187.1181227,213.0054244,173.0693046,142.4402052,228.8905218,118.3995322,140.4629626,0,114.3266211,1467.405265
11/2/2015,149.6925702,187.1181227,213.0054244,185.7014481,142.4402052,228.8905218,118.3995322,140.4629626,0,114.3266211,1480.037409
11/3/2015,149.6925702,187.1181227,213.0054244,185.7014481,142.4402052,228.8905218,118.3995322,140.4629626,0,114.3266211,1480.037409
11/4/2015,149.6925702,187.1181227,213.0054244,187.3893978,142.4402052,228.8905218,118.3995322,140.4629626,0,114.3266211,1481.725358
11/5/2015,149.6925702,187.1181227,213.0054244,187.3893978,142.4402052,228.8905218,118.3995322,140.4629626,0,114.3266211,1481.725358
11/6/2015,149.6925702,187.1181227,213.0054244,187.3893978,142.4402052,228.8905218,118.3995322,140.4629626,0,114.3266211,1481.725358
11/7/2015,149.6925702,187.1181227,213.0054244,187.3893978,142.4402052,228.8905218,118.3995322,140.4629626,0,114.3266211,1481.725358
11/8/2015,149.6925702,188.9101636,220.7367626,190.4553608,142.4402052,228.8905218,118.3995322,140.4629626,0,114.3266211,1494.3147
11/9/2015,149.6925702,188.9101636,220.7367626,190.4553608,142.4402052,228.8905218,118.3995322,140.4629626,0,114.3266211,1494.3147
11/10/2015,149.6925702,188.9101636,220.7367626,190.4553608,142.4402052,228.8905218,118.3995322,140.4629626,0,114.3266211,1494.3147
11/11/2015,149.6925702,188.9101636,220.7367626,190.4553608,142.4402052,228.8905218,118.3995322,140.4629626,0,114.3266211,1494.3147
11/12/2015,149.6925702,188.9101636,220.7367626,190.7768753,142.4402052,228.8905218,118.3995322,140.4629626,0,114.3266211,1494.636215
11/13/2015,149.6925702,188.9101636,220.7367626,190.7768753,142.4402052,228.8905218,118.3995322,140.4629626,0,114.3266211,1494.636215
11/14/2015,149.6925702,188.9101636,220.7367626,190.7768753,142.4402052,228.8905218,118.3995322,140.4629626,0,114.3266211,1494.636215
11/15/2015,149.6925702,188.9101636,220.7367626,191.0754776,142.4402052,228.8905218,118.3995322,140.4629626,0,114.3266211,1494.934817
11/16/2015,149.6925702,188.9101636,220.7367626,191.2308469,142.4402052,228.8905218,118.3995322,140.4629626,0,114.3266211,1495.090186
11/17/2015,149.6925702,188.9101636,220.7367626,191.2308469,142.4402052,228.8905218,118.3995322,140.4629626,0,114.3266211,1495.090186
11/18/2015,149.6925702,188.9101636,220.7367626,191.2308469,142.4402052,228.8905218,118.3995322,140.4629626,0,114.3266211,1495.090186
11/19/2015,149.6925702,188.9101636,220.7367626,191.2308469,142.4402052,228.8905218,118.3995322,140.4629626,0,114.3266211,1495.090186
11/20/2015,149.6925702,188.9101636,220.7367626,191.2308469,142.4402052,228.8905218,118.3995322,140.4629626,0,114.3266211,1495.090186
11/21/2015,149.6925702,188.9101636,220.7367626,191.2308469,142.4402052,228.8905218,118.3995322,140.4629626,0,114.3266211,1495.090186
11/22/2015,149.6925702,189.1771853,220.7367626,192.2076045,142.4402052,230.3495381,118.3995322,140.4629626,0,114.3266211,1497.792982
11/23/2015,149.6925702,189.1771853,220.7367626,192.3668591,142.4402052,230.4429223,118.3995322,140.4629626,0,114.3266211,1498.045621
